device_timestamp,pc_timestamp,bus_voltage,shunt_voltage_mV,current_mA,power_mW
00:00:04,2025-11-27 02:02:22.068064,16.195,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.070260,16.198,0.005,1.0,0.0
00:00:04,2025-11-27 02:02:22.071523,16.205,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.072281,16.215,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.127520,16.215,-0.002,0.0,0.0
00:00:04,2025-11-27 02:02:22.137621,16.198,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.139043,16.195,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.155459,16.202,-0.005,-1.0,0.0
00:00:04,2025-11-27 02:02:22.189982,16.208,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.192829,16.215,0.0,1.0,0.0
00:00:04,2025-11-27 02:02:22.195335,16.201,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.197814,16.198,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.247111,16.201,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.254466,16.209,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.257915,16.212,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.259468,16.195,0.0,-1.0,0.0
00:00:04,2025-11-27 02:02:22.306757,16.199,-0.002,0.0,0.0
00:00:04,2025-11-27 02:02:22.307785,16.202,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.308950,16.212,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.309981,16.209,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.369856,16.201,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.489027,16.198,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.505074,16.204,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.506674,16.208,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.508403,16.214,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.511051,16.204,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.513803,16.199,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.515287,16.205,0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.516229,16.212,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.517247,16.215,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.518096,16.2,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.518902,16.199,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.547833,16.196,-0.005,-1.0,0.0
00:00:04,2025-11-27 02:02:22.549286,16.2,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.550412,16.205,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.551806,16.208,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.607611,16.21,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.609861,16.212,0.0,0.0,0.0
00:00:04,2025-11-27 02:02:22.611091,16.196,-0.005,-1.0,0.0
00:00:04,2025-11-27 02:02:22.612317,16.201,0.002,0.0,0.0
00:00:04,2025-11-27 02:02:22.667027,16.202,0.002,1.0,0.0
00:00:04,2025-11-27 02:02:22.668519,16.211,-0.002,-1.0,0.0
00:00:04,2025-11-27 02:02:22.669628,16.214,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.670772,16.196,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.727953,16.2,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.729389,16.208,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.732787,16.21,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.735129,16.211,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:22.787458,16.206,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.788859,16.195,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.789855,16.205,0.002,0.0,0.0
00:00:05,2025-11-27 02:02:22.790798,16.211,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.847178,16.21,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.848678,16.212,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.849824,16.196,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.856272,16.202,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:22.909419,16.21,0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.911686,16.216,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.912597,16.214,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.915386,16.196,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.966989,16.204,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:22.968372,16.211,-0.005,0.0,0.0
00:00:05,2025-11-27 02:02:22.969428,16.206,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:22.970814,16.195,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.028689,16.195,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.035300,16.201,0.005,1.0,0.0
00:00:05,2025-11-27 02:02:23.038239,16.21,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.040142,16.211,0.0,1.0,0.0
00:00:05,2025-11-27 02:02:23.090463,16.205,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.093875,16.2,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.095700,16.2,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.099970,16.206,-0.005,-1.0,0.0
00:00:05,2025-11-27 02:02:23.207020,16.211,-0.005,-1.0,0.0
00:00:05,2025-11-27 02:02:23.268470,16.21,-0.005,0.0,0.0
00:00:05,2025-11-27 02:02:23.271305,16.195,0.005,1.0,0.0
00:00:05,2025-11-27 02:02:23.278903,16.195,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.294813,16.205,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.297702,16.215,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.302168,16.201,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.304814,16.199,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.305957,16.204,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.306624,16.206,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:23.307337,16.215,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.308058,16.198,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.326941,16.192,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.388386,16.2,0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:23.389866,16.206,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:23.392206,16.21,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.394433,16.216,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.397002,16.199,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.400141,16.2,0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:23.409522,16.208,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.446841,16.205,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.448139,16.206,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:23.449367,16.214,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.450168,16.202,0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.507256,16.199,0.0,-1.0,0.0
00:00:05,2025-11-27 02:02:23.566865,16.199,-0.002,1.0,0.0
00:00:05,2025-11-27 02:02:23.568138,16.2,-0.005,-1.0,0.0
00:00:05,2025-11-27 02:02:23.569488,16.21,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.570704,16.214,-0.002,-1.0,0.0
00:00:05,2025-11-27 02:02:23.572023,16.198,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.572880,16.199,0.0,-1.0,0.0
00:00:05,2025-11-27 02:02:23.573861,16.208,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.626872,16.2,0.0,0.0,0.0
00:00:05,2025-11-27 02:02:23.628020,16.208,-0.002,-1.0,0.0
